daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2007        3       15     3.66     3.66   0.0352   0.0352     0.29     0.29     2.29     64.5        0        0 
-2007        3       16     1.36     1.36   0.0131   0.0131    0.113    0.113     2.29     64.5        0        0 
-2007        3       17      1.2      1.2   0.0115   0.0115   0.0927   0.0927     2.29     64.5        0        0 
-2007        3       18     2.13     2.13   0.0204   0.0204     0.19     0.19     2.29     64.5        0        0 
-2007        3       19      1.1      1.1   0.0106   0.0106      0.2      0.2     2.29     64.5        0        0 
-2007        3       20     1.86     1.86   0.0179   0.0179    0.212    0.212     2.29     64.5        0        0 
-2007        3       21     1.56     1.56   0.0149   0.0149    0.175    0.175     2.29     64.5        0        0 
-2007        3       22     2.42     2.42   0.0232   0.0232    0.237    0.237     2.29     64.5        0        0 
-2007        3       23    0.686    0.686  0.00658  0.00658   0.0748   0.0748     2.29     64.5        0        0 
-2007        3       24    0.736    0.736  0.00707  0.00707   0.0643   0.0643     2.29     64.5        0        0 
-2007        3       25     3.54     3.54   0.0339   0.0339    0.278    0.278     2.29     64.5        0        0 
-2007        3       26     4.55     4.55   0.0437   0.0437    0.335    0.335     2.29     64.5        0        0 
-2007        3       27      4.2      4.2   0.0403   0.0403     0.31     0.31     2.29     64.5        0        0 
-2007        3       28     3.85     3.85    0.037    0.037    0.283    0.283     2.29     64.5        0        0 
-2007        3       29     2.01     2.01   0.0193   0.0193     0.16     0.16     2.29     64.5        0        0 
-2007        3       30     2.12     2.12   0.0203   0.0203     0.17     0.17     2.29     64.5        0        0 
-2007        3       31     4.16     4.16   0.0399   0.0399    0.309    0.309     2.29     64.5        0        0 
-2007        4        1     4.49     4.49   0.0431   0.0431     0.33     0.33     2.29     64.5        0        0 
-2007        4        2     4.44     4.44   0.0427   0.0427    0.326    0.326     2.29     64.6        0        0 
-2007        4        3     2.11     2.11   0.0203   0.0203    0.191    0.191     2.29     64.6        0        0 
-2007        4        4     5.01     5.01   0.0481   0.0481    0.427    0.427     2.29     64.6        0        0 
-2007        4        5     4.98     4.98   0.0478   0.0478    0.391    0.391     2.29     64.6        0        0 
-2007        4        6     5.48     5.48   0.0526   0.0526    0.401    0.401     2.29     64.6        0        0 
-2007        4        7     2.05     2.05   0.0197   0.0197    0.165    0.165     2.29     64.6        0        0 
-2007        4        8     5.73     5.73    0.055    0.055    0.433    0.433     2.29     64.6        0        0 
-2007        4        9     5.66     5.66   0.0543   0.0543    0.422    0.422     2.29     64.6        0        0 
-2007        4       10     3.81     3.81   0.0366   0.0366    0.279    0.279     2.29     64.6        0        0 
-2007        4       11     3.65     3.65    0.035    0.035    0.266    0.266     2.29     64.6        0        0 
-2007        4       12     4.76     4.76   0.0457   0.0457    0.355    0.355     2.29     64.6        0        0 
-2007        4       13     3.76     3.76   0.0361   0.0361    0.333    0.333     2.29     64.6        0        0 
-2007        4       14     2.84     2.84   0.0272   0.0272    0.319    0.319     2.29     64.6        0        0 
-2007        4       15    0.531    0.531   0.0051   0.0051    0.243    0.243     2.29     64.6        0        0 
-2007        4       16     2.82     2.82   0.0271   0.0271    0.312    0.312     2.29     64.6        0        0 
-2007        4       17     4.53     4.53   0.0435   0.0435    0.333    0.333      2.3     64.6        0        0 
-2007        4       18     3.55     3.55   0.0341   0.0341    0.272    0.272      2.3     64.6        0        0 
-2007        4       19      6.4      6.4   0.0614   0.0614    0.472    0.472      2.3     64.6        0        0 
-2007        4       20     5.16     5.16   0.0496   0.0496    0.401    0.401      2.3     64.6        0        0 
-2007        4       21     5.86     5.86   0.0563   0.0563    0.454    0.454      2.3     64.6        0        0 
-2007        4       22     5.12     5.12   0.0491   0.0491    0.385    0.385      2.3     64.6        0        0 
-2007        4       23     3.63     3.63   0.0348   0.0348    0.294    0.294      2.3     64.6        0        0 
-2007        4       24     3.14     3.14   0.0302   0.0302    0.272    0.272      2.3     64.6        0        0 
-2007        4       25     2.69     2.69   0.0259   0.0259    0.332    0.332      2.3     64.6        0        0 
-2007        4       26     3.06     3.06   0.0294   0.0294     0.35     0.35      2.3     64.6        0        0 
-2007        4       27     3.23     3.23   0.0311   0.0311    0.358    0.358      2.3     64.6        0        0 
-2007        4       28     3.26     3.26   0.0313   0.0313    0.351    0.351      2.3     64.6        0        0 
-2007        4       29     4.96     4.96   0.0476   0.0476    0.408    0.408      2.3     64.6        0        0 
-2007        4       30     5.47     5.47   0.0525   0.0525    0.416    0.416      2.3     64.6        0        0 
-2007        5        1     5.14     5.14   0.0493   0.0493    0.402    0.402     2.31     64.6        0        0 
-2007        5        2     5.52     5.52    0.053    0.053    0.419    0.419      2.3     64.7        0        0 
-2007        5        3     6.09     6.09   0.0585   0.0585    0.457    0.457      2.3     64.7        0        0 
-2007        5        4     4.46     4.46   0.0428   0.0428    0.342    0.342     2.31     64.7        0        0 
-2007        5        5     6.72     6.72   0.0645   0.0645    0.487    0.487     2.31     64.7        0        0 
-2007        5        6     5.29     5.29   0.0508   0.0508    0.382    0.382     2.31     64.7        0        0 
-2007        5        7    0.889    0.889  0.00854  0.00854   0.0637   0.0637     2.31     64.7        0        0 
-2007        5        8     2.97     2.97   0.0285   0.0285    0.215    0.215     2.31     64.7        0        0 
-2007        5        9     1.68     1.68   0.0161   0.0161    0.123    0.123      2.3     64.7        0        0 
-2007        5       10     2.08     2.08     0.02     0.02    0.149    0.149      2.3     64.7        0        0 
-2007        5       11     3.06     3.06   0.0294   0.0294    0.222    0.222      2.3     64.7        0        0 
-2007        5       12     4.76     4.76   0.0457   0.0457    0.343    0.343      2.3     64.7        0        0 
-2007        5       13     3.76     3.76   0.0361   0.0361    0.276    0.276      2.3     64.7        0        0 
-2007        5       14     3.76     3.76   0.0361   0.0361    0.272    0.272      2.3     64.7        0        0 
-2007        5       15     5.38     5.38   0.0516   0.0516    0.396    0.396     2.31     64.7        0        0 
-2007        5       16      5.2      5.2   0.0499   0.0499    0.382    0.382     2.31     64.7        0        0 
-2007        5       17     4.97     4.97   0.0477   0.0477    0.362    0.362     2.31     64.7        0        0 
-2007        5       18     5.02     5.02   0.0482   0.0482    0.391    0.391     2.31     64.7        0        0 
-2007        5       19        6        6   0.0576   0.0576    0.437    0.437     2.31     64.7        0        0 
-2007        5       20     4.28     4.28   0.0411   0.0411    0.309    0.309     2.31     64.7        0        0 
-2007        5       21     3.16     3.16   0.0303   0.0303    0.236    0.236     2.31     64.7        0        0 
-2007        5       22      3.2      3.2   0.0307   0.0307    0.229    0.229     2.31     64.7        0        0 
-2007        5       23     7.06     7.06   0.0678   0.0678    0.539    0.539     2.31     64.7        0        0 
-2007        5       24     5.21     5.21     0.05     0.05    0.479    0.479     2.31     64.7        0        0 
-2007        5       25     4.07     4.07    0.039    0.039    0.395    0.395     2.31     64.7        0        0 
-2007        5       26     3.73     3.73   0.0358   0.0358    0.271    0.271     2.31     64.7        0        0 
-2007        5       27      5.1      5.1    0.049    0.049    0.366    0.366     2.32     64.7        0        0 
-2007        5       28     3.15     3.15   0.0302   0.0302     0.23     0.23     2.32     64.7        0        0 
-2007        5       29     4.08     4.08   0.0392   0.0392    0.314    0.314     2.32     64.7        0        0 
-2007        5       30     5.56     5.56   0.0534   0.0534    0.406    0.406     2.32     64.7        0        0 
-2007        5       31     6.09     6.09   0.0585   0.0585    0.442    0.442     2.32     64.7        0        0 
-2007        6        1        5        5    0.048    0.048    0.364    0.364     2.32     64.7        0        0 
-2007        6        2     4.88     4.88   0.0468   0.0468    0.437    0.437     2.32     64.8        0        0 
-2007        6        3     5.26     5.26   0.0505   0.0505    0.446    0.446     2.32     64.8        0        0 
-2007        6        4     4.85     4.85   0.0466   0.0466    0.419    0.419     2.32     64.8        0        0 
-2007        6        5     4.23     4.23   0.0406   0.0406    0.371    0.371     2.32     64.8        0        0 
-2007        6        6     4.93     4.93   0.0473   0.0473    0.399    0.399     2.32     64.8        0        0 
-2007        6        7     3.27     3.27   0.0314   0.0314    0.432    0.432     2.32     64.8        0        0 
-2007        6        8     4.27     4.27    0.041    0.041    0.478    0.478     2.32     64.8        0        0 
-2007        6        9     1.91     1.91   0.0183   0.0183    0.136    0.136     2.32     64.8        0        0 
-2007        6       10     3.59     3.59   0.0345   0.0345    0.271    0.271     2.32     64.8        0        0 
-2007        6       11     5.71     5.71   0.0548   0.0548    0.497    0.497     2.32     64.8        0        0 
-2007        6       12     2.57     2.57   0.0246   0.0246    0.191    0.191     2.32     64.8        0        0 
-2007        6       13     6.26     6.26   0.0601   0.0601    0.486    0.486     2.32     64.8        0        0 
-2007        6       14     3.35     3.35   0.0321   0.0321    0.309    0.309     2.32     64.8        0        0 
-2007        6       15     4.53     4.53   0.0435   0.0435    0.357    0.357     2.32     64.8        0        0 
-2007        6       16     4.24     4.24   0.0407   0.0407    0.306    0.306     2.32     64.8        0        0 
-2007        6       17     5.63     5.63    0.054    0.054    0.434    0.434     2.33     64.8        0        0 
-2007        6       18     4.75     4.75   0.0456   0.0456    0.365    0.365     2.33     64.8        0        0 
-2007        6       19     3.97     3.97   0.0381   0.0381    0.488    0.488     2.33     64.8        0        0 
-2007        6       20     5.14     5.14   0.0493   0.0493    0.449    0.449     2.33     64.8        0        0 
-2007        6       21     2.97     2.97   0.0285   0.0285    0.223    0.223     2.33     64.8        0        0 
-2007        6       22     4.91     4.91   0.0471   0.0471    0.365    0.365     2.33     64.8        0        0 
-2007        6       23     3.79     3.79   0.0364   0.0364    0.282    0.282     2.33     64.8        0        0 
-2007        6       24     2.78     2.78   0.0266   0.0266    0.207    0.207     2.33     64.8        0        0 
