daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2011          2         16    3.28389  0.0166794   0.183631     2.1245          1          1    0.803123    0.901225
-2011          2         17    3.33964  0.0169626   0.204386     2.1243          1          1    0.732272    0.917594
-2011          2         18   0.273505 0.00138918    0.03908    2.12378          1          1    0.312538    0.951229
-2011          2         19    1.20538 0.00612235   0.096196    2.12311          1          1     0.56162    0.918512
-2011          2         20   0.717509 0.00364435  0.0766096    2.12254          1          1    0.418627    0.939883
-2011          2         21   0.565041 0.00286994  0.0893305    2.12219          1          1     0.28349    0.917594
-2011          2         22    1.69018 0.00858473   0.246468    2.12221          1          1    0.307792    0.901225
-2011          2         23   0.637459 0.00323776  0.0840507    2.12177          1          1    0.339216    0.933327
-2011          2         24   0.853392 0.00433452  0.0498265    2.12058          1          1     0.75936    0.998501
-2011          2         25   0.932833 0.00473802  0.0510412    2.11931          1          1    0.811129    0.989555
-2011          2         26   0.953724 0.00484413  0.0536349    2.11809          1          1    0.789391    0.986098
-2011          2         27    1.29211 0.00656283   0.086741    2.11725          1          1    0.663611    0.957911
-2011          2         28   0.291622  0.0014812  0.0269701     2.1164          1          1    0.479131    0.994018
-2011          3          1    1.67643 0.00851488   0.139366    2.11597          1          1    0.535181    0.965123
-2011          3          2    3.81842  0.0193944   0.267742    2.11614          1          1    0.639729    0.896282
-2011          3          3      3.374  0.0171371   0.274465    2.11633          1          1      0.5512    0.899874
-2011          3          4    3.30619  0.0167927    0.26935    2.11649          1          1    0.549163    0.918512
-2011          3          5     1.8149 0.00921821   0.153683    2.11612          1          1    0.526543    0.947906
-2011          3          6    3.68525   0.018718   0.286187    2.11637          1          1    0.578413    0.885148
-2011          3          7    3.86332  0.0196225   0.280102    2.11659          1          1    0.625522    0.806541
-2011          3          8    4.67328  0.0237364    0.26877    2.11679          1          1    0.790961    0.782313
-2011          3          9    1.29792 0.00659234  0.0722525    2.11566          1          1     0.80859    0.878974
-2011          3         10    1.17224   0.005954  0.0638102    2.11446          1          1    0.823274    0.911649
-2011          3         11    4.11316  0.0208914   0.213944    2.11429          1          1    0.868939    0.833185
-2011          3         12    4.83147  0.0245399   0.233207    2.11426          1          1    0.937614    0.821601
-2011          3         13    2.36622  0.0120184   0.113732    2.11329          1          1    0.934289     0.88914
-2011          3         14    3.06808  0.0155833   0.142065    2.11252          1          1    0.966893    0.910283
-2011          3         15    4.81796  0.0244713   0.219711    2.11239          1          1    0.986613    0.867188
-2011          3         16    3.68381  0.0187107   0.193759    2.11209          1          1    0.850461    0.914846
-2011          3         17   0.649412 0.00329847  0.0462672     2.1111          1          1    0.623393    0.973361
-2011          3         18    1.20962 0.00614384  0.0730092    2.11009          1          1    0.736535     0.96464
-2011          3         19    6.15472  0.0312609   0.353502    2.11087          1          1    0.783993    0.854704
-2011          3         20    4.99583  0.0253747   0.271324     2.1111          1          1    0.836952     0.77997
-2011          3         21    6.04233    0.03069   0.295183    2.11153          1          1    0.935438    0.736019
-2011          3         22    6.00832  0.0305173   0.283764     2.1119          1          1    0.963448    0.772209
-2011          3         23    7.33847  0.0372733   0.342644    2.11276          1          1    0.965399    0.849167
-2011          3         24    7.01215  0.0356159   0.322892    2.11346          1          1    0.986892    0.783879
-2011          3         25    6.20368  0.0315096   0.286901    2.11387          1          1    0.978985    0.816278
-2011          3         26    3.25434  0.0165294   0.192243    2.11359          1          1    0.759762    0.890475
-2011          3         27     6.3078  0.0320384   0.311778    2.11416          1          1    0.915425    0.821191
-2011          3         28    6.80015  0.0345391   0.354471    2.11501          1          1    0.867487    0.826546
-2011          3         29    6.70902  0.0340762   0.319129    2.11565          1          1     0.96121    0.737861
-2011          3         30    2.59548  0.0131829   0.123406    2.11474          1          1    0.945664    0.881615
-2011          3         31    1.20899 0.00614068  0.0551255    2.11324          1          1     0.97973    0.935663
-2011          4          1    2.41996  0.0122914   0.108909    2.11217          1          1    0.999214    0.878095
-2011          4          2    5.63057  0.0285986   0.287372    2.11252          1          1    0.899364    0.702226
-2011          4          3    4.57908  0.0232579   0.211206    2.11231          1          1    0.977737    0.849167
-2011          4          4    4.68823  0.0238123    0.22406     2.1122          1          1    0.946176    0.826546
-2011          4          5    2.02441  0.0102823  0.0996804    2.11114          1          1    0.918476    0.834435
-2011          4          6    6.61745  0.0336111   0.325145     2.1118          1          1    0.933386    0.706805
-2011          4          7    7.59727  0.0385878   0.345879     2.1127          1          1    0.998614    0.778801
-2011          4          8    7.88717  0.0400603   0.359839    2.11371          1          1    0.995611    0.787415
-2011          4          9    7.66229  0.0389181   0.353021    2.11466          1          1    0.986117    0.787415
-2011          4         10    7.11517  0.0361392   0.329733    2.11537          1          1     0.99581    0.661993
-2011          4         11    6.75519  0.0343107   0.321212    2.11601          1          1    0.969163    0.674691
-2011          4         12    7.02029  0.0356573   0.367434    2.11696          1          1    0.861134    0.856843
-2011          4         13    6.82254  0.0346528   0.340234    2.11773          1          1     0.91043    0.798516
-2011          4         14    4.05113  0.0205764   0.200278    2.11744          1          1    0.915083    0.832768
-2011          4         15    5.77654    0.02934   0.270066    2.11767          1          1    0.982607    0.705746
-2011          4         16    4.84037  0.0245851   0.224892    2.11752          1          1    0.994119    0.664979
-2011          4         17    5.77502  0.0293323    0.26582    2.11772          1          1    0.999771    0.692117
-2011          4         18     6.9516  0.0353084   0.328591     2.1184          1          1     0.98353    0.607745
-2011          4         19    5.18387  0.0263298   0.280326    2.11863          1          1    0.867219    0.540911
