"Year" "Month" "n_days" "Rg_f" "Ta_f" "Tmax" "Tmin" "VPD_f" "Ts_f" "Precip" "SWC" "LAI" "ET" "WS_f"
2000 6 23 20.17 -9999 27.93 16.9 9.2 -9999 0 -9999 -9999 -9999 -9999
2000 6 24 17.91 -9999 26.82 17.7 7.52 -9999 0 -9999 -9999 -9999 -9999
2000 6 25 15.98 -9999 24.22 16.7 5.62 -9999 0 -9999 -9999 -9999 -9999
2000 6 26 14.31 -9999 24.52 15.2 6.76 -9999 3.2 -9999 -9999 -9999 -9999
2000 6 27 19.8 -9999 24.82 14.9 7.2 -9999 0 -9999 -9999 -9999 -9999
2000 6 28 24.17 -9999 27.32 12.9 10.73 -9999 0 -9999 -9999 -9999 -9999
2000 6 29 16.59 -9999 27.93 15.5 10.02 -9999 0.2 -9999 -9999 -9999 -9999
2000 6 30 16 -9999 24.63 13.3 7.86 -9999 0.2 -9999 -9999 -9999 -9999
2000 7 1 22.45 -9999 27.52 14.5 10.13 -9999 0 -9999 -9999 -9999 -9999
2000 7 2 23.41 -9999 31.93 16.79 14.12 -9999 0 -9999 -9999 -9999 -9999
2000 7 3 23.37 -9999 33.43 17.9 15.52 -9999 0 -9999 -9999 -9999 -9999
2000 7 4 21.36 -9999 34.13 20.59 14.66 -9999 0 -9999 -9999 -9999 -9999
2000 7 5 14.63 -9999 31.82 24.09 8.53 -9999 0 -9999 -9999 -9999 -9999
2000 7 6 20.97 -9999 34.13 21.09 14.29 -9999 0 -9999 -9999 -9999 -9999
2000 7 7 24.32 -9999 34.33 17.09 17.35 -9999 0 -9999 -9999 -9999 -9999
2000 7 8 19.71 -9999 33.03 21.29 12.53 -9999 0 -9999 -9999 -9999 -9999
2000 7 9 15.9 -9999 23.72 16.2 5.47 -9999 0 -9999 -9999 -9999 -9999
2000 7 10 17.9 -9999 23.82 15.09 6.18 -9999 0 -9999 -9999 -9999 -9999
2000 7 11 22.51 -9999 29.72 16.09 11.73 -9999 0 -9999 -9999 -9999 -9999
2000 7 12 17.27 -9999 22.72 14.5 5.56 -9999 0 -9999 -9999 -9999 -9999
2000 7 13 19.57 -9999 22.13 12.4 6.13 -9999 0 -9999 -9999 -9999 -9999
2000 7 14 20.35 -9999 22.13 11.8 6.41 -9999 0 -9999 -9999 -9999 -9999
2000 7 15 9.39 -9999 18.82 13.8 2.98 -9999 10.4 -9999 -9999 -9999 -9999
2000 7 16 15.6 -9999 19.52 12.7 4.01 -9999 0 -9999 -9999 -9999 -9999
2000 7 17 22.83 -9999 23.82 10.8 8.28 -9999 0 -9999 -9999 -9999 -9999
2000 7 18 23 -9999 25.52 11.8 9.42 -9999 0 -9999 -9999 -9999 -9999
2000 7 19 20.04 -9999 24.93 14.3 7.63 -9999 0 -9999 -9999 -9999 -9999
2000 7 20 17.05 -9999 25.43 12.49 9 -9999 0.6 -9999 -9999 -9999 -9999
2000 7 21 14.4 -9999 22.52 13.2 6.06 -9999 0.6 -9999 -9999 -9999 -9999
2000 7 22 22.56 -9999 25.13 11.99 8.95 -9999 0 -9999 -9999 -9999 -9999
2000 7 23 22.77 -9999 27.63 13.49 10.76 -9999 0 -9999 -9999 -9999 -9999
2000 7 24 22.27 -9999 30.72 16.09 12.96 -9999 0 -9999 -9999 -9999 -9999
2000 7 25 18.7 -9999 31.62 20.5 11.22 -9999 0 -9999 -9999 -9999 -9999
2000 7 26 19.18 -9999 32.13 20.29 12.04 -9999 0 -9999 -9999 -9999 -9999
2000 7 27 19.27 -9999 32.83 20.59 12.78 -9999 0 -9999 -9999 -9999 -9999
2000 7 28 20.35 -9999 31.03 18 12.19 -9999 0 -9999 -9999 -9999 -9999
2000 7 29 17.06 -9999 27.52 18.2 7.93 -9999 0 -9999 -9999 -9999 -9999
2000 7 30 19.18 -9999 27.93 16.59 9.38 -9999 0 -9999 -9999 -9999 -9999
2000 7 31 18.06 -9999 25.43 15.5 7.45 -9999 0 -9999 -9999 -9999 -9999
2000 8 1 20.5 -9999 25.82 13.4 8.95 -9999 0 -9999 -9999 -9999 -9999
2000 8 2 22.44 -9999 28.13 12.2 11.94 -9999 0 -9999 -9999 -9999 -9999
2000 8 3 19.36 -9999 28.02 16.2 9.72 -9999 0 -9999 -9999 -9999 -9999
2000 8 4 21.05 -9999 28.52 14.09 11.43 -9999 0 -9999 -9999 -9999 -9999
2000 8 5 21.05 -9999 29.02 14.2 11.96 -9999 0 -9999 -9999 -9999 -9999
2000 8 6 17.06 -9999 26.82 17.09 7.89 -9999 0 -9999 -9999 -9999 -9999
2000 8 7 14.38 -9999 25.43 14.3 8.1 -9999 0.8 -9999 -9999 -9999 -9999
2000 8 8 19.28 -9999 26.43 14.09 9.19 -9999 0 -9999 -9999 -9999 -9999
2000 8 9 19.61 -9999 28.22 14.79 10.73 -9999 0 -9999 -9999 -9999 -9999
2000 8 10 17.28 -9999 25.63 15.29 7.75 -9999 0 -9999 -9999 -9999 -9999
2000 8 11 19.4 -9999 29.22 15.4 11.54 -9999 0 -9999 -9999 -9999 -9999
2000 8 12 19.62 -9999 29.72 15 12.36 -9999 0 -9999 -9999 -9999 -9999
2000 8 13 18.71 -9999 30.53 16.7 12.37 -9999 0 -9999 -9999 -9999 -9999
2000 8 14 17.18 -9999 29.43 17.5 10.54 -9999 0 -9999 -9999 -9999 -9999
2000 8 15 16.14 -9999 27.32 16.7 8.66 -9999 0 -9999 -9999 -9999 -9999
