Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1972	5	9	37.27	15.06	17.5	8.63	5.92	-9999	0	-9999	-9999	-9999	-9999
1972	5	10	29.65	15.56	18.29	8.37	6.68	-9999	0.7	-9999	-9999	-9999	-9999
1972	5	11	30.24	15.31	18.17	7.78	6.83	-9999	2.8	-9999	-9999	-9999	-9999
1972	5	12	30.6	14.25	17.19	6.51	6.56	-9999	4.2	-9999	-9999	-9999	-9999
1972	5	13	29.59	13.68	16.4	6.52	5.96	-9999	7.9	-9999	-9999	-9999	-9999
1972	5	14	19.35	11.45	12.87	7.71	3.01	-9999	19.6	-9999	-9999	-9999	-9999
1972	5	15	22.56	12.93	14.65	8.4	3.88	-9999	12	-9999	-9999	-9999	-9999
1972	5	16	33.08	11.63	13.57	6.51	4	-9999	0	-9999	-9999	-9999	-9999
1972	5	17	38.88	12.19	14.77	5.38	5.24	-9999	0	-9999	-9999	-9999	-9999
1972	5	18	24.19	11.62	13.48	6.71	3.85	-9999	18.9	-9999	-9999	-9999	-9999
1972	5	19	15	9.58	10.61	6.86	2.01	-9999	4.7	-9999	-9999	-9999	-9999
1972	5	20	29.44	11.79	13.43	7.46	3.49	-9999	0	-9999	-9999	-9999	-9999
1972	5	21	37.83	13.89	16.33	7.44	5.54	-9999	0	-9999	-9999	-9999	-9999
1972	5	22	39.18	14.62	17.27	7.64	6.17	-9999	0	-9999	-9999	-9999	-9999
1972	5	23	40.1	17.06	19.98	9.38	7.67	-9999	0	-9999	-9999	-9999	-9999
1972	5	24	36.61	19.73	22.25	13.1	7.92	-9999	0	-9999	-9999	-9999	-9999
1972	5	25	38.36	20.31	23.14	12.85	9	-9999	0	-9999	-9999	-9999	-9999
1972	5	26	38.03	20.9	23.74	13.42	9.32	-9999	0	-9999	-9999	-9999	-9999
1972	5	27	35.55	20.7	23.21	14.07	8.35	-9999	0	-9999	-9999	-9999	-9999
1972	5	28	38.32	17.41	20.17	10.15	7.48	-9999	0	-9999	-9999	-9999	-9999
1972	5	29	38.86	17.64	20.51	10.06	7.84	-9999	0	-9999	-9999	-9999	-9999
1972	5	30	40.83	19.78	23.07	11.1	9.84	-9999	0	-9999	-9999	-9999	-9999
1972	5	31	38.79	20.61	23.6	12.71	9.57	-9999	0	-9999	-9999	-9999	-9999
1972	6	1	36.12	20.03	22.64	13.14	8.3	-9999	0	-9999	-9999	-9999	-9999
1972	6	2	28.27	18.92	21.66	11.68	8.12	-9999	1.8	-9999	-9999	-9999	-9999
1972	6	3	40.7	16.41	19.54	8.15	7.82	-9999	0	-9999	-9999	-9999	-9999
1972	6	4	38.96	16.21	19.1	8.58	7.26	-9999	0	-9999	-9999	-9999	-9999
1972	6	5	37.59	19.6	22.45	12.09	8.7	-9999	0	-9999	-9999	-9999	-9999
1972	6	6	33.88	20.98	23.44	14.49	8.33	-9999	0	-9999	-9999	-9999	-9999
1972	6	7	36.71	20.13	22.88	12.87	8.71	-9999	0	-9999	-9999	-9999	-9999
1972	6	8	37.27	22.04	24.96	14.35	10.15	-9999	0	-9999	-9999	-9999	-9999
1972	6	9	39.72	22.52	25.86	13.7	11.6	-9999	0	-9999	-9999	-9999	-9999
1972	6	10	40.23	20.59	23.93	11.8	10.41	-9999	0	-9999	-9999	-9999	-9999
1972	6	11	28.93	20.01	23.04	12.04	9.34	-9999	7.3	-9999	-9999	-9999	-9999
1972	6	12	26.05	19.26	21.77	12.63	7.71	-9999	12.3	-9999	-9999	-9999	-9999
1972	6	13	30.76	14.98	17.04	9.56	5.11	-9999	0	-9999	-9999	-9999	-9999
1972	6	14	26.46	17.34	19.89	10.6	7.01	-9999	4.4	-9999	-9999	-9999	-9999
1972	6	15	35.38	16.9	19.48	10.1	6.89	-9999	0	-9999	-9999	-9999	-9999
1972	6	16	37	18.33	21.15	10.9	8.03	-9999	0	-9999	-9999	-9999	-9999
1972	6	17	32.95	18.43	20.81	12.15	7.03	-9999	0	-9999	-9999	-9999	-9999
1972	6	18	37.36	18.13	21.06	10.42	8.18	-9999	0	-9999	-9999	-9999	-9999
1972	6	19	36.13	20.12	22.99	12.55	9.01	-9999	0	-9999	-9999	-9999	-9999
1972	6	20	36.2	21.26	24.2	13.52	9.78	-9999	0	-9999	-9999	-9999	-9999
1972	6	21	37.12	22.72	25.86	14.43	11.18	-9999	0	-9999	-9999	-9999	-9999
1972	6	22	35.05	23.8	26.71	16.13	11.15	-9999	0	-9999	-9999	-9999	-9999
1972	6	23	26.17	23.28	26.15	15.73	10.71	-9999	9.8	-9999	-9999	-9999	-9999
1972	6	24	26.97	21.3	24.22	13.59	9.76	-9999	4.4	-9999	-9999	-9999	-9999
1972	6	25	29.42	17.75	19.87	12.16	6.14	-9999	0	-9999	-9999	-9999	-9999
1972	6	26	34.56	20.15	22.86	13.01	8.61	-9999	0	-9999	-9999	-9999	-9999
1972	6	27	25.38	22.29	24.98	15.2	9.63	-9999	5.9	-9999	-9999	-9999	-9999
1972	6	28	35	22.2	25.04	14.73	10.01	-9999	0	-9999	-9999	-9999	-9999
1972	6	29	33.97	21.92	24.61	14.84	9.43	-9999	0	-9999	-9999	-9999	-9999
1972	6	30	34.75	22.8	25.61	15.39	10.27	-9999	0	-9999	-9999	-9999	-9999
1972	7	1	31.87	21.37	23.8	14.96	8.43	-9999	0	-9999	-9999	-9999	-9999
1972	7	2	26.88	19.87	22.69	12.42	8.77	-9999	7.6	-9999	-9999	-9999	-9999
1972	7	3	36.29	18.77	21.62	11.26	8.3	-9999	0	-9999	-9999	-9999	-9999
1972	7	4	35.3	20.14	22.93	12.8	8.81	-9999	0	-9999	-9999	-9999	-9999
1972	7	5	35.53	22.96	25.89	15.23	10.71	-9999	0	-9999	-9999	-9999	-9999
1972	7	6	33.14	23.18	25.83	16.19	9.99	-9999	0	-9999	-9999	-9999	-9999
1972	7	7	35.32	23.94	26.9	16.12	11.4	-9999	0	-9999	-9999	-9999	-9999
1972	7	8	35.39	24.41	27.41	16.49	11.81	-9999	0	-9999	-9999	-9999	-9999
1972	7	9	35.61	27.74	30.97	19.22	14.95	-9999	0	-9999	-9999	-9999	-9999
1972	7	10	33.83	29.63	32.72	21.48	15.93	-9999	0	-9999	-9999	-9999	-9999
1972	7	11	28.11	25.22	28.58	16.38	13.47	-9999	5.7	-9999	-9999	-9999	-9999
1972	7	12	26.5	17.68	20.42	10.47	7.56	-9999	22	-9999	-9999	-9999	-9999
1972	7	13	9.65	12.64	13.44	10.52	1.91	-9999	2.4	-9999	-9999	-9999	-9999
